2022-07-07 19:24:12.658504: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublas.so.11'; dlerror: libcublas.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.658726: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublasLt.so.11'; dlerror: libcublasLt.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.658819: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcufft.so.10'; dlerror: libcufft.so.10: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.658909: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcurand.so.10'; dlerror: libcurand.so.10: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.658996: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusolver.so.11'; dlerror: libcusolver.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.659085: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusparse.so.11'; dlerror: libcusparse.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.659176: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory
2022-07-07 19:24:12.659200: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1850] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
I0707 19:24:12.659595 140216863946560 train.py:51] ===========Config Dict============
I0707 19:24:12.659781 140216863946560 train.py:52] available_devices:
- 0
- 1
- 2
- 3
batch_size: 8
checkpoint_freq: 2500
data_dir: google_datasets/listops-1000/
emb_dim: 512
eval_frequency: 50
factors: constant * linear_warmup * rsqrt_decay
learning_rate: 0.05
max_eval_target_length: 200
max_length: 2000
max_predict_token_length: 50
max_target_length: 200
mlp_dim: 1024
model_type: sinkhorn
num_eval_steps: 99999
num_heads: 8
num_layers: 4
num_train_steps: 5001
pooling_mode: CLS
prompt: ''
qkv_dim: 512
random_seed: 0
restore_checkpoints: true
sampling_temperature: 0.6
sampling_top_k: 20
save_checkpoints: true
task_name: basic
tied_weights: false
trial: 0
warmup: 1000
weight_decay: 0.1

I0707 19:24:12.669368 140216863946560 xla_bridge.py:340] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
I0707 19:24:13.858449 140216863946560 xla_bridge.py:340] Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: Interpreter CUDA Host
I0707 19:24:13.859114 140216863946560 xla_bridge.py:340] Unable to initialize backend 'tpu': module 'jaxlib.xla_extension' has no attribute 'get_tpu_client'
I0707 19:24:13.859345 140216863946560 train.py:64] GPU devices: [GpuDevice(id=0, process_index=0), GpuDevice(id=1, process_index=0), GpuDevice(id=2, process_index=0), GpuDevice(id=3, process_index=0)]
INFO:tensorflow:google_datasets/listops-1000/basic_train.tsv
I0707 19:24:13.859487 140216863946560 input_pipeline.py:35] google_datasets/listops-1000/basic_train.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_val.tsv
I0707 19:24:13.975896 140216863946560 input_pipeline.py:35] google_datasets/listops-1000/basic_val.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_test.tsv
I0707 19:24:14.004887 140216863946560 input_pipeline.py:35] google_datasets/listops-1000/basic_test.tsv
INFO:tensorflow:Finished preprocessing
I0707 19:24:14.033810 140216863946560 input_pipeline.py:64] Finished preprocessing
INFO:tensorflow:Building vocab
I0707 19:24:14.033959 140216863946560 input_pipeline.py:65] Building vocab
INFO:tensorflow:Processed 0
I0707 19:24:14.214126 140216863946560 input_pipeline.py:78] Processed 0
INFO:tensorflow:Processed 1000
I0707 19:24:20.448107 140216863946560 input_pipeline.py:78] Processed 1000
INFO:tensorflow:Finished processing vocab size=15
I0707 19:24:20.458570 140216863946560 input_pipeline.py:82] Finished processing vocab size=15
I0707 19:25:07.891598 140216863946560 train_utils.py:346] train in step: 51
I0707 19:25:07.923135 140216863946560 train_utils.py:346] train in step: 52
I0707 19:25:07.950863 140216863946560 train_utils.py:346] train in step: 53
I0707 19:25:08.023280 140216863946560 train_utils.py:346] train in step: 54
I0707 19:25:08.089575 140216863946560 train_utils.py:346] train in step: 55
I0707 19:25:08.159168 140216863946560 train_utils.py:346] train in step: 56
I0707 19:25:08.228971 140216863946560 train_utils.py:346] train in step: 57
I0707 19:25:08.299775 140216863946560 train_utils.py:346] train in step: 58
I0707 19:25:08.372519 140216863946560 train_utils.py:346] train in step: 59
I0707 19:25:08.443065 140216863946560 train_utils.py:346] train in step: 60
I0707 19:25:08.518327 140216863946560 train_utils.py:346] train in step: 61
I0707 19:25:08.585634 140216863946560 train_utils.py:346] train in step: 62
I0707 19:25:08.654772 140216863946560 train_utils.py:346] train in step: 63
I0707 19:25:08.727417 140216863946560 train_utils.py:346] train in step: 64
I0707 19:25:08.796041 140216863946560 train_utils.py:346] train in step: 65
I0707 19:25:08.874213 140216863946560 train_utils.py:346] train in step: 66
I0707 19:25:08.944214 140216863946560 train_utils.py:346] train in step: 67
I0707 19:25:09.014629 140216863946560 train_utils.py:346] train in step: 68
I0707 19:25:09.083401 140216863946560 train_utils.py:346] train in step: 69
I0707 19:25:09.155851 140216863946560 train_utils.py:346] train in step: 70
I0707 19:25:09.231721 140216863946560 train_utils.py:346] train in step: 71
I0707 19:25:09.297867 140216863946560 train_utils.py:346] train in step: 72
I0707 19:25:09.368835 140216863946560 train_utils.py:346] train in step: 73
I0707 19:25:09.444893 140216863946560 train_utils.py:346] train in step: 74
I0707 19:25:09.508873 140216863946560 train_utils.py:346] train in step: 75
I0707 19:25:09.577738 140216863946560 train_utils.py:346] train in step: 76
I0707 19:25:09.641762 140216863946560 train_utils.py:346] train in step: 77
I0707 19:25:09.718449 140216863946560 train_utils.py:346] train in step: 78
I0707 19:25:09.798525 140216863946560 train_utils.py:346] train in step: 79
I0707 19:25:09.861952 140216863946560 train_utils.py:346] train in step: 80
I0707 19:25:09.931350 140216863946560 train_utils.py:346] train in step: 81
I0707 19:25:10.000884 140216863946560 train_utils.py:346] train in step: 82
I0707 19:25:10.066156 140216863946560 train_utils.py:346] train in step: 83
I0707 19:25:10.131725 140216863946560 train_utils.py:346] train in step: 84
I0707 19:25:10.206354 140216863946560 train_utils.py:346] train in step: 85
I0707 19:25:10.270708 140216863946560 train_utils.py:346] train in step: 86
I0707 19:25:10.338798 140216863946560 train_utils.py:346] train in step: 87
I0707 19:25:10.405155 140216863946560 train_utils.py:346] train in step: 88
I0707 19:25:10.469501 140216863946560 train_utils.py:346] train in step: 89
I0707 19:25:10.533941 140216863946560 train_utils.py:346] train in step: 90
I0707 19:25:10.601833 140216863946560 train_utils.py:346] train in step: 91
I0707 19:25:10.665332 140216863946560 train_utils.py:346] train in step: 92
I0707 19:25:10.730910 140216863946560 train_utils.py:346] train in step: 93
I0707 19:25:10.798524 140216863946560 train_utils.py:346] train in step: 94
I0707 19:25:10.866947 140216863946560 train_utils.py:346] train in step: 95
I0707 19:25:10.933485 140216863946560 train_utils.py:346] train in step: 96
I0707 19:25:11.002217 140216863946560 train_utils.py:346] train in step: 97
I0707 19:25:11.075335 140216863946560 train_utils.py:346] train in step: 98
I0707 19:25:11.148351 140216863946560 train_utils.py:346] train in step: 99
I0707 19:25:11.221655 140216863946560 train_utils.py:346] train in step: 100
I0707 19:25:11.530901 140216863946560 train_utils.py:365] train in step: 100, loss: 2.501499891281128, acc: 0.11249999701976776
I0707 19:25:16.596096 140216863946560 train_utils.py:380] eval in step: 100, loss: 2.4218, acc: 0.1595
I0707 19:25:16.638797 140216863946560 train_utils.py:346] train in step: 101
I0707 19:25:16.664674 140216863946560 train_utils.py:346] train in step: 102
I0707 19:25:16.703883 140216863946560 train_utils.py:346] train in step: 103
I0707 19:25:16.777679 140216863946560 train_utils.py:346] train in step: 104
I0707 19:25:16.845925 140216863946560 train_utils.py:346] train in step: 105
I0707 19:25:16.912670 140216863946560 train_utils.py:346] train in step: 106
I0707 19:25:16.991199 140216863946560 train_utils.py:346] train in step: 107
I0707 19:25:17.055924 140216863946560 train_utils.py:346] train in step: 108
I0707 19:25:17.127664 140216863946560 train_utils.py:346] train in step: 109
I0707 19:25:17.198352 140216863946560 train_utils.py:346] train in step: 110
I0707 19:25:17.278207 140216863946560 train_utils.py:346] train in step: 111
I0707 19:25:17.345881 140216863946560 train_utils.py:346] train in step: 112
I0707 19:25:17.414350 140216863946560 train_utils.py:346] train in step: 113
I0707 19:25:17.484251 140216863946560 train_utils.py:346] train in step: 114
I0707 19:25:17.554322 140216863946560 train_utils.py:346] train in step: 115
I0707 19:25:17.631402 140216863946560 train_utils.py:346] train in step: 116
I0707 19:25:17.699344 140216863946560 train_utils.py:346] train in step: 117
I0707 19:25:17.770703 140216863946560 train_utils.py:346] train in step: 118
I0707 19:25:17.842127 140216863946560 train_utils.py:346] train in step: 119
I0707 19:25:17.915668 140216863946560 train_utils.py:346] train in step: 120
I0707 19:25:17.982576 140216863946560 train_utils.py:346] train in step: 121
I0707 19:25:18.050231 140216863946560 train_utils.py:346] train in step: 122
I0707 19:25:18.118561 140216863946560 train_utils.py:346] train in step: 123
I0707 19:25:18.188185 140216863946560 train_utils.py:346] train in step: 124
I0707 19:25:18.261871 140216863946560 train_utils.py:346] train in step: 125
I0707 19:25:18.331062 140216863946560 train_utils.py:346] train in step: 126
I0707 19:25:18.399803 140216863946560 train_utils.py:346] train in step: 127
I0707 19:25:18.463853 140216863946560 train_utils.py:346] train in step: 128
I0707 19:25:18.533465 140216863946560 train_utils.py:346] train in step: 129
I0707 19:25:18.600341 140216863946560 train_utils.py:346] train in step: 130
I0707 19:25:18.666335 140216863946560 train_utils.py:346] train in step: 131
I0707 19:25:18.731137 140216863946560 train_utils.py:346] train in step: 132
I0707 19:25:18.800133 140216863946560 train_utils.py:346] train in step: 133
I0707 19:25:18.865713 140216863946560 train_utils.py:346] train in step: 134
I0707 19:25:18.933224 140216863946560 train_utils.py:346] train in step: 135
I0707 19:25:18.997370 140216863946560 train_utils.py:346] train in step: 136
I0707 19:25:19.066575 140216863946560 train_utils.py:346] train in step: 137
I0707 19:25:19.131566 140216863946560 train_utils.py:346] train in step: 138
I0707 19:25:19.201242 140216863946560 train_utils.py:346] train in step: 139
I0707 19:25:19.276301 140216863946560 train_utils.py:346] train in step: 140
I0707 19:25:19.341921 140216863946560 train_utils.py:346] train in step: 141
I0707 19:25:19.408511 140216863946560 train_utils.py:346] train in step: 142
I0707 19:25:19.477049 140216863946560 train_utils.py:346] train in step: 143
I0707 19:25:19.543828 140216863946560 train_utils.py:346] train in step: 144
I0707 19:25:19.608569 140216863946560 train_utils.py:346] train in step: 145
I0707 19:25:19.676938 140216863946560 train_utils.py:346] train in step: 146
I0707 19:25:19.742977 140216863946560 train_utils.py:346] train in step: 147
I0707 19:25:19.811383 140216863946560 train_utils.py:346] train in step: 148
I0707 19:25:19.878185 140216863946560 train_utils.py:346] train in step: 149
I0707 19:25:19.945621 140216863946560 train_utils.py:346] train in step: 150
I0707 19:25:20.073884 140216863946560 train_utils.py:365] train in step: 150, loss: 2.5326998233795166, acc: 0.13249999284744263
I0707 19:25:25.036619 140216863946560 train_utils.py:380] eval in step: 150, loss: 2.3096, acc: 0.1670
I0707 19:25:25.076274 140216863946560 train_utils.py:346] train in step: 151
I0707 19:25:25.101656 140216863946560 train_utils.py:346] train in step: 152
I0707 19:25:25.139474 140216863946560 train_utils.py:346] train in step: 153
I0707 19:25:25.208389 140216863946560 train_utils.py:346] train in step: 154
I0707 19:25:25.283004 140216863946560 train_utils.py:346] train in step: 155
I0707 19:25:25.358284 140216863946560 train_utils.py:346] train in step: 156
I0707 19:25:25.427833 140216863946560 train_utils.py:346] train in step: 157
I0707 19:25:25.496291 140216863946560 train_utils.py:346] train in step: 158
I0707 19:25:25.567982 140216863946560 train_utils.py:346] train in step: 159
I0707 19:25:25.649648 140216863946560 train_utils.py:346] train in step: 160
I0707 19:25:25.715361 140216863946560 train_utils.py:346] train in step: 161
I0707 19:25:25.784961 140216863946560 train_utils.py:346] train in step: 162
I0707 19:25:25.857506 140216863946560 train_utils.py:346] train in step: 163
I0707 19:25:25.933957 140216863946560 train_utils.py:346] train in step: 164
I0707 19:25:26.000823 140216863946560 train_utils.py:346] train in step: 165
I0707 19:25:26.069556 140216863946560 train_utils.py:346] train in step: 166
I0707 19:25:26.148140 140216863946560 train_utils.py:346] train in step: 167
I0707 19:25:26.210235 140216863946560 train_utils.py:346] train in step: 168
I0707 19:25:26.279886 140216863946560 train_utils.py:346] train in step: 169
I0707 19:25:26.348762 140216863946560 train_utils.py:346] train in step: 170
I0707 19:25:26.421203 140216863946560 train_utils.py:346] train in step: 171
I0707 19:25:26.488558 140216863946560 train_utils.py:346] train in step: 172
I0707 19:25:26.555942 140216863946560 train_utils.py:346] train in step: 173
I0707 19:25:26.627333 140216863946560 train_utils.py:346] train in step: 174
I0707 19:25:26.709550 140216863946560 train_utils.py:346] train in step: 175
I0707 19:25:26.778951 140216863946560 train_utils.py:346] train in step: 176
I0707 19:25:26.848220 140216863946560 train_utils.py:346] train in step: 177
I0707 19:25:26.917051 140216863946560 train_utils.py:346] train in step: 178
I0707 19:25:26.988392 140216863946560 train_utils.py:346] train in step: 179
I0707 19:25:27.058736 140216863946560 train_utils.py:346] train in step: 180
I0707 19:25:27.139559 140216863946560 train_utils.py:346] train in step: 181
I0707 19:25:27.206083 140216863946560 train_utils.py:346] train in step: 182
I0707 19:25:27.273254 140216863946560 train_utils.py:346] train in step: 183
I0707 19:25:27.351917 140216863946560 train_utils.py:346] train in step: 184
I0707 19:25:27.418426 140216863946560 train_utils.py:346] train in step: 185
I0707 19:25:27.494647 140216863946560 train_utils.py:346] train in step: 186
I0707 19:25:27.561899 140216863946560 train_utils.py:346] train in step: 187
I0707 19:25:27.632633 140216863946560 train_utils.py:346] train in step: 188
I0707 19:25:27.704798 140216863946560 train_utils.py:346] train in step: 189
I0707 19:25:27.785372 140216863946560 train_utils.py:346] train in step: 190
I0707 19:25:27.854293 140216863946560 train_utils.py:346] train in step: 191
I0707 19:25:27.925213 140216863946560 train_utils.py:346] train in step: 192
I0707 19:25:27.994477 140216863946560 train_utils.py:346] train in step: 193
I0707 19:25:28.114080 140216863946560 train_utils.py:346] train in step: 194
I0707 19:25:28.206941 140216863946560 train_utils.py:346] train in step: 195
I0707 19:25:28.316703 140216863946560 train_utils.py:346] train in step: 196
I0707 19:25:28.419337 140216863946560 train_utils.py:346] train in step: 197
I0707 19:25:28.520687 140216863946560 train_utils.py:346] train in step: 198
I0707 19:25:28.610241 140216863946560 train_utils.py:346] train in step: 199
I0707 19:25:28.698529 140216863946560 train_utils.py:346] train in step: 200
I0707 19:25:28.863147 140216863946560 train_utils.py:365] train in step: 200, loss: 2.443699836730957, acc: 0.14749999344348907
I0707 19:25:35.177332 140216863946560 train_utils.py:380] eval in step: 200, loss: 2.3517, acc: 0.1595
I0707 19:25:35.221243 140216863946560 train_utils.py:346] train in step: 201
I0707 19:25:35.248409 140216863946560 train_utils.py:346] train in step: 202
I0707 19:25:35.303953 140216863946560 train_utils.py:346] train in step: 203
I0707 19:25:35.387400 140216863946560 train_utils.py:346] train in step: 204
I0707 19:25:35.465002 140216863946560 train_utils.py:346] train in step: 205
I0707 19:25:35.539359 140216863946560 train_utils.py:346] train in step: 206
I0707 19:25:35.615393 140216863946560 train_utils.py:346] train in step: 207
I0707 19:25:35.683996 140216863946560 train_utils.py:346] train in step: 208
I0707 19:25:35.754246 140216863946560 train_utils.py:346] train in step: 209
I0707 19:25:35.833455 140216863946560 train_utils.py:346] train in step: 210
I0707 19:25:35.920001 140216863946560 train_utils.py:346] train in step: 211
I0707 19:25:35.988548 140216863946560 train_utils.py:346] train in step: 212
I0707 19:25:36.056146 140216863946560 train_utils.py:346] train in step: 213
I0707 19:25:36.131937 140216863946560 train_utils.py:346] train in step: 214
I0707 19:25:36.211746 140216863946560 train_utils.py:346] train in step: 215
I0707 19:25:36.284655 140216863946560 train_utils.py:346] train in step: 216
I0707 19:25:36.351209 140216863946560 train_utils.py:346] train in step: 217
I0707 19:25:36.426017 140216863946560 train_utils.py:346] train in step: 218
I0707 19:25:36.493522 140216863946560 train_utils.py:346] train in step: 219
I0707 19:25:36.562352 140216863946560 train_utils.py:346] train in step: 220
I0707 19:25:36.636554 140216863946560 train_utils.py:346] train in step: 221
I0707 19:25:36.707785 140216863946560 train_utils.py:346] train in step: 222
I0707 19:25:36.786334 140216863946560 train_utils.py:346] train in step: 223
I0707 19:25:36.882540 140216863946560 train_utils.py:346] train in step: 224
I0707 19:25:36.977182 140216863946560 train_utils.py:346] train in step: 225
I0707 19:25:37.067826 140216863946560 train_utils.py:346] train in step: 226
I0707 19:25:37.169667 140216863946560 train_utils.py:346] train in step: 227
I0707 19:25:37.252537 140216863946560 train_utils.py:346] train in step: 228
I0707 19:25:37.345189 140216863946560 train_utils.py:346] train in step: 229
I0707 19:25:37.504276 140216863946560 train_utils.py:346] train in step: 230
I0707 19:25:37.731662 140216863946560 train_utils.py:346] train in step: 231
I0707 19:25:37.959972 140216863946560 train_utils.py:346] train in step: 232
I0707 19:25:38.187018 140216863946560 train_utils.py:346] train in step: 233
I0707 19:25:38.414218 140216863946560 train_utils.py:346] train in step: 234
I0707 19:25:38.639331 140216863946560 train_utils.py:346] train in step: 235
I0707 19:25:38.864429 140216863946560 train_utils.py:346] train in step: 236
I0707 19:25:39.089473 140216863946560 train_utils.py:346] train in step: 237
I0707 19:25:39.317032 140216863946560 train_utils.py:346] train in step: 238
I0707 19:25:39.544517 140216863946560 train_utils.py:346] train in step: 239
I0707 19:25:39.772342 140216863946560 train_utils.py:346] train in step: 240
I0707 19:25:39.994666 140216863946560 train_utils.py:346] train in step: 241
I0707 19:25:40.221343 140216863946560 train_utils.py:346] train in step: 242
I0707 19:25:40.449163 140216863946560 train_utils.py:346] train in step: 243
I0707 19:25:40.674000 140216863946560 train_utils.py:346] train in step: 244
I0707 19:25:40.899018 140216863946560 train_utils.py:346] train in step: 245
I0707 19:25:41.126072 140216863946560 train_utils.py:346] train in step: 246
I0707 19:25:41.365843 140216863946560 train_utils.py:346] train in step: 247
I0707 19:25:41.591309 140216863946560 train_utils.py:346] train in step: 248
I0707 19:25:41.818223 140216863946560 train_utils.py:346] train in step: 249
I0707 19:25:42.043352 140216863946560 train_utils.py:346] train in step: 250
I0707 19:25:42.294069 140216863946560 train_utils.py:365] train in step: 250, loss: 2.4552998542785645, acc: 0.11249999701976776
I0707 19:25:48.649026 140216863946560 train_utils.py:380] eval in step: 250, loss: 2.4192, acc: 0.1595
I0707 19:25:48.687383 140216863946560 train_utils.py:346] train in step: 251
I0707 19:25:48.710406 140216863946560 train_utils.py:346] train in step: 252
I0707 19:25:48.766271 140216863946560 train_utils.py:346] train in step: 253
I0707 19:25:48.851435 140216863946560 train_utils.py:346] train in step: 254
I0707 19:25:48.962433 140216863946560 train_utils.py:346] train in step: 255
I0707 19:25:49.131253 140216863946560 train_utils.py:346] train in step: 256
I0707 19:25:49.358784 140216863946560 train_utils.py:346] train in step: 257
I0707 19:25:49.584348 140216863946560 train_utils.py:346] train in step: 258
