I0707 20:20:45.525215 140365311100736 train_utils.py:365] train in step: 50, loss: 2.332200050354004, acc: 0.15929999947547913
I0707 20:33:40.322071 140365311100736 train_utils.py:380] eval in step: 900, loss: 2.2857, acc: 0.1715
I0707 20:33:59.210594 140365311100736 train_utils.py:365] train in step: 950, loss: 2.275399923324585, acc: 0.19249999523162842
I0707 20:34:25.456054 140365311100736 train_utils.py:380] eval in step: 950, loss: 2.2730, acc: 0.1715
I0707 20:34:43.798110 140365311100736 train_utils.py:365] train in step: 1000, loss: 2.276700019836426, acc: 0.1599999964237213
I0707 20:35:04.993440 140365311100736 train_utils.py:380] eval in step: 1000, loss: 2.2685, acc: 0.1715
I0707 20:35:23.797699 140365311100736 train_utils.py:365] train in step: 1050, loss: 2.233799934387207, acc: 0.1875
I0707 20:35:53.975248 140365311100736 train_utils.py:380] eval in step: 1050, loss: 2.2883, acc: 0.1595
I0707 20:36:12.034104 140365311100736 train_utils.py:365] train in step: 1100, loss: 2.295799970626831, acc: 0.14249999821186066
I0707 20:36:31.708916 140365311100736 train_utils.py:380] eval in step: 1100, loss: 2.2729, acc: 0.1715
I0707 20:36:49.931646 140365311100736 train_utils.py:365] train in step: 1150, loss: 2.285599946975708, acc: 0.16749998927116394
I0707 20:37:08.750548 140365311100736 train_utils.py:380] eval in step: 1150, loss: 2.2849, acc: 0.1715
I0707 20:37:28.489368 140365311100736 train_utils.py:365] train in step: 1200, loss: 2.269899845123291, acc: 0.17999999225139618
I0707 20:37:54.943741 140365311100736 train_utils.py:380] eval in step: 1200, loss: 2.2591, acc: 0.1595
I0707 20:38:13.045311 140365311100736 train_utils.py:365] train in step: 1250, loss: 2.266899824142456, acc: 0.17000000178813934
I0707 20:38:32.836448 140365311100736 train_utils.py:380] eval in step: 1250, loss: 2.2647, acc: 0.1595
I0707 20:38:51.578354 140365311100736 train_utils.py:365] train in step: 1300, loss: 2.277600049972534, acc: 0.17749999463558197
I0707 20:39:21.342467 140365311100736 train_utils.py:380] eval in step: 1300, loss: 2.2860, acc: 0.1715
I0707 20:39:39.607007 140365311100736 train_utils.py:365] train in step: 1350, loss: 2.2795000076293945, acc: 0.14999999105930328
I0707 20:40:00.538469 140365311100736 train_utils.py:380] eval in step: 1350, loss: 2.3236, acc: 0.0810
I0707 20:40:18.945165 140365311100736 train_utils.py:365] train in step: 1400, loss: 2.2577998638153076, acc: 0.19499999284744263
I0707 20:40:48.593929 140365311100736 train_utils.py:380] eval in step: 1400, loss: 2.2617, acc: 0.1595
I0707 20:41:06.642354 140365311100736 train_utils.py:365] train in step: 1450, loss: 2.2289998531341553, acc: 0.1850000023841858
I0707 20:41:22.290602 140365311100736 train_utils.py:380] eval in step: 1450, loss: 2.2733, acc: 0.1715
I0707 20:41:41.512482 140365311100736 train_utils.py:365] train in step: 1500, loss: 2.2444000244140625, acc: 0.19499999284744263
I0707 20:42:08.281798 140365311100736 train_utils.py:380] eval in step: 1500, loss: 2.2585, acc: 0.1595
I0707 20:42:26.225723 140365311100736 train_utils.py:365] train in step: 1550, loss: 2.2618000507354736, acc: 0.14999999105930328
I0707 20:42:58.578197 140365311100736 train_utils.py:380] eval in step: 1550, loss: 2.2600, acc: 0.1595
I0707 20:43:16.695294 140365311100736 train_utils.py:365] train in step: 1600, loss: 2.2632999420166016, acc: 0.14000000059604645
I0707 20:43:31.267471 140365311100736 train_utils.py:380] eval in step: 1600, loss: 2.2641, acc: 0.1595
I0707 20:43:49.268216 140365311100736 train_utils.py:365] train in step: 1650, loss: 2.267899990081787, acc: 0.17249999940395355
I0707 20:44:21.100658 140365311100736 train_utils.py:380] eval in step: 1650, loss: 2.2590, acc: 0.1715
I0707 20:44:39.203120 140365311100736 train_utils.py:365] train in step: 1700, loss: 2.2453999519348145, acc: 0.19999998807907104
I0707 20:45:01.247284 140365311100736 train_utils.py:380] eval in step: 1700, loss: 2.2656, acc: 0.1595
I0707 20:45:19.543179 140365311100736 train_utils.py:365] train in step: 1750, loss: 2.2463998794555664, acc: 0.17000000178813934
I0707 20:45:42.550699 140365311100736 train_utils.py:380] eval in step: 1750, loss: 2.2640, acc: 0.1715
I0707 20:46:00.590485 140365311100736 train_utils.py:365] train in step: 1800, loss: 2.2771999835968018, acc: 0.17249999940395355
I0707 20:46:23.931848 140365311100736 train_utils.py:380] eval in step: 1800, loss: 2.2645, acc: 0.1715
I0707 20:46:41.928185 140365311100736 train_utils.py:365] train in step: 1850, loss: 2.2605998516082764, acc: 0.1850000023841858
I0707 20:47:11.326077 140365311100736 train_utils.py:380] eval in step: 1850, loss: 2.2659, acc: 0.1715
I0707 20:47:29.254500 140365311100736 train_utils.py:365] train in step: 1900, loss: 2.25849986076355, acc: 0.14499999582767487
I0707 20:47:47.352074 140365311100736 train_utils.py:380] eval in step: 1900, loss: 2.2607, acc: 0.1715
I0707 20:48:06.384057 140365311100736 train_utils.py:365] train in step: 1950, loss: 2.2779998779296875, acc: 0.14249999821186066
I0707 20:48:50.351844 140365311100736 train_utils.py:380] eval in step: 1950, loss: 2.2582, acc: 0.1715
I0707 20:49:08.432939 140365311100736 train_utils.py:365] train in step: 2000, loss: 2.261699914932251, acc: 0.1599999964237213
I0707 20:49:22.233056 140365311100736 train_utils.py:380] eval in step: 2000, loss: 2.2579, acc: 0.1715
I0707 20:49:40.574101 140365311100736 train_utils.py:365] train in step: 2050, loss: 2.259199857711792, acc: 0.17249999940395355
I0707 20:50:04.970035 140365311100736 train_utils.py:380] eval in step: 2050, loss: 2.2678, acc: 0.1595
I0707 20:50:23.118371 140365311100736 train_utils.py:365] train in step: 2100, loss: 2.2330000400543213, acc: 0.1850000023841858
I0707 20:50:43.844807 140365311100736 train_utils.py:380] eval in step: 2100, loss: 2.2588, acc: 0.1595
I0707 20:51:02.161214 140365311100736 train_utils.py:365] train in step: 2150, loss: 2.263000011444092, acc: 0.16499999165534973
I0707 20:51:36.674775 140365311100736 train_utils.py:380] eval in step: 2150, loss: 2.2557, acc: 0.1595
I0707 20:51:54.794365 140365311100736 train_utils.py:365] train in step: 2200, loss: 2.229099988937378, acc: 0.19999998807907104
I0707 20:52:11.535832 140365311100736 train_utils.py:380] eval in step: 2200, loss: 2.2694, acc: 0.1595
I0707 20:52:29.501898 140365311100736 train_utils.py:365] train in step: 2250, loss: 2.295099973678589, acc: 0.13499999046325684
I0707 20:52:52.209690 140365311100736 train_utils.py:380] eval in step: 2250, loss: 2.2664, acc: 0.1595
I0707 20:53:11.886410 140365311100736 train_utils.py:365] train in step: 2300, loss: 2.2448999881744385, acc: 0.16499999165534973
I0707 20:53:42.110069 140365311100736 train_utils.py:380] eval in step: 2300, loss: 2.2595, acc: 0.1715
I0707 20:54:00.151657 140365311100736 train_utils.py:365] train in step: 2350, loss: 2.2540998458862305, acc: 0.1850000023841858
I0707 20:54:21.838087 140365311100736 train_utils.py:380] eval in step: 2350, loss: 2.2561, acc: 0.1715
I0707 20:54:39.913432 140365311100736 train_utils.py:365] train in step: 2400, loss: 2.2647998332977295, acc: 0.17000000178813934
I0707 20:55:02.929368 140365311100736 train_utils.py:380] eval in step: 2400, loss: 2.2558, acc: 0.1715
I0707 20:55:20.880850 140365311100736 train_utils.py:365] train in step: 2450, loss: 2.2070000171661377, acc: 0.1899999976158142
I0707 20:55:47.935632 140365311100736 train_utils.py:380] eval in step: 2450, loss: 2.2685, acc: 0.1715
I0707 20:56:14.348986 140365311100736 train_utils.py:365] train in step: 2500, loss: 2.2649998664855957, acc: 0.17249999940395355
I0707 20:56:28.395438 140365311100736 train_utils.py:380] eval in step: 2500, loss: 2.2592, acc: 0.1595
I0707 20:56:46.875113 140365311100736 train_utils.py:365] train in step: 2550, loss: 2.246999979019165, acc: 0.1850000023841858
I0707 20:57:03.205142 140365311100736 train_utils.py:380] eval in step: 2550, loss: 2.2585, acc: 0.1595
I0707 20:57:22.017957 140365311100736 train_utils.py:365] train in step: 2600, loss: 2.22160005569458, acc: 0.1824999898672104
I0707 20:57:50.432761 140365311100736 train_utils.py:380] eval in step: 2600, loss: 2.2621, acc: 0.1595
I0707 20:58:08.527355 140365311100736 train_utils.py:365] train in step: 2650, loss: 2.2490999698638916, acc: 0.17499999701976776
I0707 20:58:24.767906 140365311100736 train_utils.py:380] eval in step: 2650, loss: 2.2566, acc: 0.1595
I0707 20:58:44.459987 140365311100736 train_utils.py:365] train in step: 2700, loss: 2.2563998699188232, acc: 0.13750000298023224
I0707 20:59:09.028008 140365311100736 train_utils.py:380] eval in step: 2700, loss: 2.2558, acc: 0.1595
I0707 20:59:27.066005 140365311100736 train_utils.py:365] train in step: 2750, loss: 2.276399850845337, acc: 0.1574999988079071
I0707 20:59:45.285404 140365311100736 train_utils.py:380] eval in step: 2750, loss: 2.2580, acc: 0.1595
I0707 21:00:04.273354 140365311100736 train_utils.py:365] train in step: 2800, loss: 2.2632999420166016, acc: 0.14249999821186066
I0707 21:00:24.324724 140365311100736 train_utils.py:380] eval in step: 2800, loss: 2.2571, acc: 0.1715
I0707 21:00:43.675488 140365311100736 train_utils.py:365] train in step: 2850, loss: 2.2578999996185303, acc: 0.14249999821186066
I0707 21:01:10.085751 140365311100736 train_utils.py:380] eval in step: 2850, loss: 2.2570, acc: 0.1715
I0707 21:01:28.042959 140365311100736 train_utils.py:365] train in step: 2900, loss: 2.257999897003174, acc: 0.1550000011920929
I0707 21:01:45.695240 140365311100736 train_utils.py:380] eval in step: 2900, loss: 2.2604, acc: 0.1595
I0707 21:02:04.056570 140365311100736 train_utils.py:365] train in step: 2950, loss: 2.265199899673462, acc: 0.16499999165534973
I0707 21:02:30.534459 140365311100736 train_utils.py:380] eval in step: 2950, loss: 2.2606, acc: 0.1595
I0707 21:02:48.684940 140365311100736 train_utils.py:365] train in step: 3000, loss: 2.2660000324249268, acc: 0.1550000011920929
I0707 21:03:13.060928 140365311100736 train_utils.py:380] eval in step: 3000, loss: 2.2596, acc: 0.1595
I0707 21:03:31.076309 140365311100736 train_utils.py:365] train in step: 3050, loss: 2.2101998329162598, acc: 0.19749999046325684
I0707 21:03:54.431545 140365311100736 train_utils.py:380] eval in step: 3050, loss: 2.2670, acc: 0.1595
I0707 21:04:12.517896 140365311100736 train_utils.py:365] train in step: 3100, loss: 2.273900032043457, acc: 0.1574999988079071
I0707 21:04:29.634718 140365311100736 train_utils.py:380] eval in step: 3100, loss: 2.2604, acc: 0.1595
I0707 21:04:49.024343 140365311100736 train_utils.py:365] train in step: 3150, loss: 2.2202999591827393, acc: 0.17499999701976776
I0707 21:05:12.582168 140365311100736 train_utils.py:380] eval in step: 3150, loss: 2.2641, acc: 0.1715
I0707 21:05:30.855096 140365311100736 train_utils.py:365] train in step: 3200, loss: 2.277600049972534, acc: 0.1599999964237213
I0707 21:05:52.330161 140365311100736 train_utils.py:380] eval in step: 3200, loss: 2.2575, acc: 0.1595
I0707 21:06:10.518213 140365311100736 train_utils.py:365] train in step: 3250, loss: 2.2618000507354736, acc: 0.14249999821186066
I0707 21:06:33.499042 140365311100736 train_utils.py:380] eval in step: 3250, loss: 2.2614, acc: 0.1595
I0707 21:06:51.614463 140365311100736 train_utils.py:365] train in step: 3300, loss: 2.23799991607666, acc: 0.19249999523162842
I0707 21:07:24.739785 140365311100736 train_utils.py:380] eval in step: 3300, loss: 2.2582, acc: 0.1715
I0707 21:07:42.579856 140365311100736 train_utils.py:365] train in step: 3350, loss: 2.2379000186920166, acc: 0.1824999898672104
I0707 21:08:00.010945 140365311100736 train_utils.py:380] eval in step: 3350, loss: 2.2586, acc: 0.1715
I0707 21:08:18.245759 140365311100736 train_utils.py:365] train in step: 3400, loss: 2.2625999450683594, acc: 0.17249999940395355
I0707 21:08:38.412301 140365311100736 train_utils.py:380] eval in step: 3400, loss: 2.2565, acc: 0.1715
I0707 21:08:56.568245 140365311100736 train_utils.py:365] train in step: 3450, loss: 2.2684998512268066, acc: 0.13750000298023224
I0707 21:09:15.115434 140365311100736 train_utils.py:380] eval in step: 3450, loss: 2.2580, acc: 0.1715
I0707 21:09:34.829074 140365311100736 train_utils.py:365] train in step: 3500, loss: 2.247499942779541, acc: 0.19249999523162842
I0707 21:09:58.200011 140365311100736 train_utils.py:380] eval in step: 3500, loss: 2.2561, acc: 0.1715
I0707 21:10:16.340458 140365311100736 train_utils.py:365] train in step: 3550, loss: 2.2525999546051025, acc: 0.1824999898672104
I0707 21:10:38.337749 140365311100736 train_utils.py:380] eval in step: 3550, loss: 2.2571, acc: 0.1715
I0707 21:10:56.698610 140365311100736 train_utils.py:365] train in step: 3600, loss: 2.235299825668335, acc: 0.16499999165534973
I0707 21:11:19.177467 140365311100736 train_utils.py:380] eval in step: 3600, loss: 2.2598, acc: 0.1715
I0707 21:11:37.273499 140365311100736 train_utils.py:365] train in step: 3650, loss: 2.235499858856201, acc: 0.1899999976158142
I0707 21:12:11.214503 140365311100736 train_utils.py:380] eval in step: 3650, loss: 2.2608, acc: 0.1715
I0707 21:12:29.227159 140365311100736 train_utils.py:365] train in step: 3700, loss: 2.2640998363494873, acc: 0.14999999105930328
I0707 21:12:58.149306 140365311100736 train_utils.py:380] eval in step: 3700, loss: 2.2595, acc: 0.1715
I0707 21:13:16.207341 140365311100736 train_utils.py:365] train in step: 3750, loss: 2.268899917602539, acc: 0.16249999403953552
I0707 21:13:29.857234 140365311100736 train_utils.py:380] eval in step: 3750, loss: 2.2591, acc: 0.1715
I0707 21:13:47.833864 140365311100736 train_utils.py:365] train in step: 3800, loss: 2.246500015258789, acc: 0.1875
I0707 21:14:12.985568 140365311100736 train_utils.py:380] eval in step: 3800, loss: 2.2581, acc: 0.1715
I0707 21:14:31.104154 140365311100736 train_utils.py:365] train in step: 3850, loss: 2.274899959564209, acc: 0.17249999940395355
I0707 21:14:50.963033 140365311100736 train_utils.py:380] eval in step: 3850, loss: 2.2557, acc: 0.2730
I0707 21:15:09.105273 140365311100736 train_utils.py:365] train in step: 3900, loss: 2.236799955368042, acc: 0.19999998807907104
I0707 21:15:26.532847 140365311100736 train_utils.py:380] eval in step: 3900, loss: 2.2559, acc: 0.1715
I0707 21:15:45.516727 140365311100736 train_utils.py:365] train in step: 3950, loss: 2.220399856567383, acc: 0.20499999821186066
I0707 21:16:10.063706 140365311100736 train_utils.py:380] eval in step: 3950, loss: 2.2254, acc: 0.2975
I0707 21:16:28.682172 140365311100736 train_utils.py:365] train in step: 4000, loss: 2.1579999923706055, acc: 0.26249998807907104
I0707 21:16:52.198532 140365311100736 train_utils.py:380] eval in step: 4000, loss: 2.1178, acc: 0.2885
I0707 21:17:10.351764 140365311100736 train_utils.py:365] train in step: 4050, loss: 2.0864999294281006, acc: 0.29749998450279236
I0707 21:17:31.589731 140365311100736 train_utils.py:380] eval in step: 4050, loss: 2.1032, acc: 0.2930
I0707 21:17:50.359457 140365311100736 train_utils.py:365] train in step: 4100, loss: 2.107800006866455, acc: 0.26749998331069946
I0707 21:18:07.457243 140365311100736 train_utils.py:380] eval in step: 4100, loss: 2.0813, acc: 0.2865
I0707 21:18:26.453078 140365311100736 train_utils.py:365] train in step: 4150, loss: 2.0495998859405518, acc: 0.2849999964237213
I0707 21:18:51.933295 140365311100736 train_utils.py:380] eval in step: 4150, loss: 2.0486, acc: 0.2960
I0707 21:19:09.896898 140365311100736 train_utils.py:365] train in step: 4200, loss: 2.141900062561035, acc: 0.2524999976158142
I0707 21:19:31.674598 140365311100736 train_utils.py:380] eval in step: 4200, loss: 2.0720, acc: 0.2910
I0707 21:19:49.823505 140365311100736 train_utils.py:365] train in step: 4250, loss: 1.9666999578475952, acc: 0.3349999785423279
I0707 21:20:07.358567 140365311100736 train_utils.py:380] eval in step: 4250, loss: 2.0261, acc: 0.2925
I0707 21:20:25.976773 140365311100736 train_utils.py:365] train in step: 4300, loss: 1.9858999252319336, acc: 0.3425000011920929
I0707 21:20:52.537910 140365311100736 train_utils.py:380] eval in step: 4300, loss: 2.0422, acc: 0.2870
I0707 21:21:11.412816 140365311100736 train_utils.py:365] train in step: 4350, loss: 2.0112998485565186, acc: 0.3125
I0707 21:21:34.804307 140365311100736 train_utils.py:380] eval in step: 4350, loss: 2.0115, acc: 0.2865
I0707 21:21:52.808422 140365311100736 train_utils.py:365] train in step: 4400, loss: 1.993299961090088, acc: 0.3100000023841858
I0707 21:22:11.853271 140365311100736 train_utils.py:380] eval in step: 4400, loss: 2.1099, acc: 0.2595
I0707 21:22:30.132504 140365311100736 train_utils.py:365] train in step: 4450, loss: 1.9576998949050903, acc: 0.3425000011920929
I0707 21:22:56.814010 140365311100736 train_utils.py:380] eval in step: 4450, loss: 2.0140, acc: 0.2975
I0707 21:23:14.802742 140365311100736 train_utils.py:365] train in step: 4500, loss: 2.0444998741149902, acc: 0.2849999964237213
I0707 21:23:32.190603 140365311100736 train_utils.py:380] eval in step: 4500, loss: 2.0117, acc: 0.2975
I0707 21:23:51.021116 140365311100736 train_utils.py:365] train in step: 4550, loss: 1.9921998977661133, acc: 0.3075000047683716
I0707 21:24:15.484304 140365311100736 train_utils.py:380] eval in step: 4550, loss: 2.1343, acc: 0.2520
I0707 21:24:33.601037 140365311100736 train_utils.py:365] train in step: 4600, loss: 2.0311999320983887, acc: 0.3125
I0707 21:24:55.359806 140365311100736 train_utils.py:380] eval in step: 4600, loss: 2.0299, acc: 0.2970
I0707 21:25:13.293608 140365311100736 train_utils.py:365] train in step: 4650, loss: 2.082900047302246, acc: 0.2800000011920929
I0707 21:25:35.086415 140365311100736 train_utils.py:380] eval in step: 4650, loss: 2.2210, acc: 0.1940
I0707 21:25:53.281432 140365311100736 train_utils.py:365] train in step: 4700, loss: 2.078399896621704, acc: 0.2824999988079071
I0707 21:26:19.827969 140365311100736 train_utils.py:380] eval in step: 4700, loss: 2.0488, acc: 0.2975
I0707 21:26:37.920605 140365311100736 train_utils.py:365] train in step: 4750, loss: 1.996999979019165, acc: 0.3024999797344208
I0707 21:26:53.356258 140365311100736 train_utils.py:380] eval in step: 4750, loss: 1.9977, acc: 0.2975
I0707 21:27:12.365892 140365311100736 train_utils.py:365] train in step: 4800, loss: 1.9733999967575073, acc: 0.3375000059604645
I0707 21:27:40.548511 140365311100736 train_utils.py:380] eval in step: 4800, loss: 2.0336, acc: 0.2975
I0707 21:27:58.602593 140365311100736 train_utils.py:365] train in step: 4850, loss: 1.9943000078201294, acc: 0.3174999952316284
I0707 21:28:13.866688 140365311100736 train_utils.py:380] eval in step: 4850, loss: 2.0037, acc: 0.2975
I0707 21:28:32.741036 140365311100736 train_utils.py:365] train in step: 4900, loss: 1.9381999969482422, acc: 0.35249999165534973
I0707 21:28:58.219683 140365311100736 train_utils.py:380] eval in step: 4900, loss: 2.1146, acc: 0.2975
I0707 21:29:16.247971 140365311100736 train_utils.py:365] train in step: 4950, loss: 2.006899833679199, acc: 0.32249999046325684
I0707 21:29:42.354146 140365311100736 train_utils.py:380] eval in step: 4950, loss: 2.0424, acc: 0.2975
I0707 21:30:08.906474 140365311100736 train_utils.py:365] train in step: 5000, loss: 1.9952999353408813, acc: 0.3100000023841858
I0707 21:30:22.487944 140365311100736 train_utils.py:380] eval in step: 5000, loss: 2.0017, acc: 0.2960
