2022-07-07 18:42:34.141015: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublas.so.11'; dlerror: libcublas.so.11: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141243: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublasLt.so.11'; dlerror: libcublasLt.so.11: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141362: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcufft.so.10'; dlerror: libcufft.so.10: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141473: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcurand.so.10'; dlerror: libcurand.so.10: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141583: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusolver.so.11'; dlerror: libcusolver.so.11: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141692: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusparse.so.11'; dlerror: libcusparse.so.11: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141804: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory
2022-07-07 18:42:34.141832: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1850] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
I0707 18:42:34.142293 140350605944640 train.py:51] ===========Config Dict============
I0707 18:42:34.142527 140350605944640 train.py:52] available_devices:
- 0
- 1
- 2
- 3
batch_size: 8
checkpoint_freq: 2500
data_dir: google_datasets/listops-1000/
emb_dim: 512
eval_frequency: 50
factors: constant * linear_warmup * rsqrt_decay
learning_rate: 0.05
max_eval_target_length: 200
max_length: 2000
max_predict_token_length: 50
max_target_length: 200
mlp_dim: 1024
model_type: reformer
num_eval_steps: 99999
num_heads: 8
num_layers: 4
num_train_steps: 5001
pooling_mode: CLS
prompt: ''
qkv_dim: 512
random_seed: 0
restore_checkpoints: true
sampling_temperature: 0.6
sampling_top_k: 20
save_checkpoints: true
task_name: basic
tied_weights: false
trial: 0
warmup: 1000
weight_decay: 0.1

I0707 18:42:34.155239 140350605944640 xla_bridge.py:340] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
I0707 18:42:35.391273 140350605944640 xla_bridge.py:340] Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: Interpreter CUDA Host
I0707 18:42:35.391823 140350605944640 xla_bridge.py:340] Unable to initialize backend 'tpu': module 'jaxlib.xla_extension' has no attribute 'get_tpu_client'
I0707 18:42:35.392036 140350605944640 train.py:64] GPU devices: [GpuDevice(id=0, process_index=0), GpuDevice(id=1, process_index=0), GpuDevice(id=2, process_index=0), GpuDevice(id=3, process_index=0)]
INFO:tensorflow:google_datasets/listops-1000/basic_train.tsv
I0707 18:42:35.392171 140350605944640 input_pipeline.py:35] google_datasets/listops-1000/basic_train.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_val.tsv
I0707 18:42:35.503153 140350605944640 input_pipeline.py:35] google_datasets/listops-1000/basic_val.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_test.tsv
I0707 18:42:35.531355 140350605944640 input_pipeline.py:35] google_datasets/listops-1000/basic_test.tsv
INFO:tensorflow:Finished preprocessing
I0707 18:42:35.553381 140350605944640 input_pipeline.py:64] Finished preprocessing
INFO:tensorflow:Building vocab
I0707 18:42:35.553494 140350605944640 input_pipeline.py:65] Building vocab
INFO:tensorflow:Processed 0
I0707 18:42:35.706644 140350605944640 input_pipeline.py:78] Processed 0
INFO:tensorflow:Processed 1000
I0707 18:42:41.621643 140350605944640 input_pipeline.py:78] Processed 1000
INFO:tensorflow:Finished processing vocab size=15
I0707 18:42:41.632035 140350605944640 input_pipeline.py:82] Finished processing vocab size=15
I0707 18:43:30.364196 140350605944640 train_utils.py:346] train in step: 51
I0707 18:43:30.385837 140350605944640 train_utils.py:346] train in step: 52
I0707 18:43:30.414548 140350605944640 train_utils.py:346] train in step: 53
I0707 18:43:30.495170 140350605944640 train_utils.py:346] train in step: 54
I0707 18:43:30.574607 140350605944640 train_utils.py:346] train in step: 55
I0707 18:43:30.649037 140350605944640 train_utils.py:346] train in step: 56
I0707 18:43:30.722896 140350605944640 train_utils.py:346] train in step: 57
I0707 18:43:30.797404 140350605944640 train_utils.py:346] train in step: 58
I0707 18:43:30.874496 140350605944640 train_utils.py:346] train in step: 59
I0707 18:43:30.949157 140350605944640 train_utils.py:346] train in step: 60
I0707 18:43:31.024297 140350605944640 train_utils.py:346] train in step: 61
I0707 18:43:31.107562 140350605944640 train_utils.py:346] train in step: 62
I0707 18:43:31.180537 140350605944640 train_utils.py:346] train in step: 63
I0707 18:43:31.257741 140350605944640 train_utils.py:346] train in step: 64
I0707 18:43:31.336364 140350605944640 train_utils.py:346] train in step: 65
I0707 18:43:31.409805 140350605944640 train_utils.py:346] train in step: 66
I0707 18:43:31.484870 140350605944640 train_utils.py:346] train in step: 67
I0707 18:43:31.557415 140350605944640 train_utils.py:346] train in step: 68
I0707 18:43:31.633425 140350605944640 train_utils.py:346] train in step: 69
I0707 18:43:31.708029 140350605944640 train_utils.py:346] train in step: 70
I0707 18:43:31.786547 140350605944640 train_utils.py:346] train in step: 71
I0707 18:43:31.866441 140350605944640 train_utils.py:346] train in step: 72
I0707 18:43:31.948089 140350605944640 train_utils.py:346] train in step: 73
I0707 18:43:32.020962 140350605944640 train_utils.py:346] train in step: 74
I0707 18:43:32.098770 140350605944640 train_utils.py:346] train in step: 75
I0707 18:43:32.171090 140350605944640 train_utils.py:346] train in step: 76
I0707 18:43:32.244564 140350605944640 train_utils.py:346] train in step: 77
I0707 18:43:32.316945 140350605944640 train_utils.py:346] train in step: 78
I0707 18:43:32.387791 140350605944640 train_utils.py:346] train in step: 79
I0707 18:43:32.473620 140350605944640 train_utils.py:346] train in step: 80
I0707 18:43:32.547078 140350605944640 train_utils.py:346] train in step: 81
I0707 18:43:32.620299 140350605944640 train_utils.py:346] train in step: 82
I0707 18:43:32.695983 140350605944640 train_utils.py:346] train in step: 83
I0707 18:43:32.772430 140350605944640 train_utils.py:346] train in step: 84
I0707 18:43:32.853251 140350605944640 train_utils.py:346] train in step: 85
I0707 18:43:32.925490 140350605944640 train_utils.py:346] train in step: 86
I0707 18:43:33.005402 140350605944640 train_utils.py:346] train in step: 87
I0707 18:43:33.079062 140350605944640 train_utils.py:346] train in step: 88
I0707 18:43:33.160468 140350605944640 train_utils.py:346] train in step: 89
I0707 18:43:33.234496 140350605944640 train_utils.py:346] train in step: 90
I0707 18:43:33.309210 140350605944640 train_utils.py:346] train in step: 91
I0707 18:43:33.383692 140350605944640 train_utils.py:346] train in step: 92
I0707 18:43:33.461898 140350605944640 train_utils.py:346] train in step: 93
I0707 18:43:33.535103 140350605944640 train_utils.py:346] train in step: 94
I0707 18:43:33.608417 140350605944640 train_utils.py:346] train in step: 95
I0707 18:43:33.681462 140350605944640 train_utils.py:346] train in step: 96
I0707 18:43:33.755812 140350605944640 train_utils.py:346] train in step: 97
I0707 18:43:33.828671 140350605944640 train_utils.py:346] train in step: 98
I0707 18:43:33.913777 140350605944640 train_utils.py:346] train in step: 99
I0707 18:43:33.984860 140350605944640 train_utils.py:346] train in step: 100
I0707 18:43:34.328555 140350605944640 train_utils.py:365] train in step: 100, loss: 2.070499897003174, acc: 0.33249998092651367
I0707 18:43:39.336521 140350605944640 train_utils.py:380] eval in step: 100, loss: 1.9272, acc: 0.3425
I0707 18:43:39.370002 140350605944640 train_utils.py:346] train in step: 101
I0707 18:43:39.391724 140350605944640 train_utils.py:346] train in step: 102
I0707 18:43:39.420421 140350605944640 train_utils.py:346] train in step: 103
I0707 18:43:39.499688 140350605944640 train_utils.py:346] train in step: 104
I0707 18:43:39.585184 140350605944640 train_utils.py:346] train in step: 105
I0707 18:43:39.659537 140350605944640 train_utils.py:346] train in step: 106
I0707 18:43:39.735730 140350605944640 train_utils.py:346] train in step: 107
I0707 18:43:39.809497 140350605944640 train_utils.py:346] train in step: 108
I0707 18:43:39.904977 140350605944640 train_utils.py:346] train in step: 109
I0707 18:43:39.976611 140350605944640 train_utils.py:346] train in step: 110
I0707 18:43:40.056962 140350605944640 train_utils.py:346] train in step: 111
I0707 18:43:40.129134 140350605944640 train_utils.py:346] train in step: 112
I0707 18:43:40.201559 140350605944640 train_utils.py:346] train in step: 113
I0707 18:43:40.288385 140350605944640 train_utils.py:346] train in step: 114
I0707 18:43:40.360952 140350605944640 train_utils.py:346] train in step: 115
I0707 18:43:40.436459 140350605944640 train_utils.py:346] train in step: 116
I0707 18:43:40.504898 140350605944640 train_utils.py:346] train in step: 117
I0707 18:43:40.576821 140350605944640 train_utils.py:346] train in step: 118
I0707 18:43:40.648852 140350605944640 train_utils.py:346] train in step: 119
I0707 18:43:40.719850 140350605944640 train_utils.py:346] train in step: 120
I0707 18:43:40.793487 140350605944640 train_utils.py:346] train in step: 121
I0707 18:43:40.878142 140350605944640 train_utils.py:346] train in step: 122
I0707 18:43:40.951006 140350605944640 train_utils.py:346] train in step: 123
I0707 18:43:41.027725 140350605944640 train_utils.py:346] train in step: 124
I0707 18:43:41.107801 140350605944640 train_utils.py:346] train in step: 125
I0707 18:43:41.180823 140350605944640 train_utils.py:346] train in step: 126
I0707 18:43:41.254615 140350605944640 train_utils.py:346] train in step: 127
I0707 18:43:41.334285 140350605944640 train_utils.py:346] train in step: 128
I0707 18:43:41.405862 140350605944640 train_utils.py:346] train in step: 129
I0707 18:43:41.480508 140350605944640 train_utils.py:346] train in step: 130
I0707 18:43:41.556019 140350605944640 train_utils.py:346] train in step: 131
I0707 18:43:41.629138 140350605944640 train_utils.py:346] train in step: 132
I0707 18:43:41.704306 140350605944640 train_utils.py:346] train in step: 133
I0707 18:43:41.778828 140350605944640 train_utils.py:346] train in step: 134
I0707 18:43:41.852172 140350605944640 train_utils.py:346] train in step: 135
I0707 18:43:41.925518 140350605944640 train_utils.py:346] train in step: 136
I0707 18:43:41.999836 140350605944640 train_utils.py:346] train in step: 137
I0707 18:43:42.071936 140350605944640 train_utils.py:346] train in step: 138
I0707 18:43:42.144573 140350605944640 train_utils.py:346] train in step: 139
I0707 18:43:42.215932 140350605944640 train_utils.py:346] train in step: 140
I0707 18:43:42.286354 140350605944640 train_utils.py:346] train in step: 141
I0707 18:43:42.358504 140350605944640 train_utils.py:346] train in step: 142
I0707 18:43:42.431345 140350605944640 train_utils.py:346] train in step: 143
I0707 18:43:42.507000 140350605944640 train_utils.py:346] train in step: 144
I0707 18:43:42.586423 140350605944640 train_utils.py:346] train in step: 145
I0707 18:43:42.660876 140350605944640 train_utils.py:346] train in step: 146
I0707 18:43:42.734852 140350605944640 train_utils.py:346] train in step: 147
I0707 18:43:42.813855 140350605944640 train_utils.py:346] train in step: 148
I0707 18:43:42.895600 140350605944640 train_utils.py:346] train in step: 149
I0707 18:43:42.968146 140350605944640 train_utils.py:346] train in step: 150
I0707 18:43:43.125812 140350605944640 train_utils.py:365] train in step: 150, loss: 1.9377999305725098, acc: 0.32499998807907104
I0707 18:43:48.074458 140350605944640 train_utils.py:380] eval in step: 150, loss: 1.9587, acc: 0.3565
I0707 18:43:48.109545 140350605944640 train_utils.py:346] train in step: 151
I0707 18:43:48.134388 140350605944640 train_utils.py:346] train in step: 152
I0707 18:43:48.162005 140350605944640 train_utils.py:346] train in step: 153
I0707 18:43:48.238586 140350605944640 train_utils.py:346] train in step: 154
I0707 18:43:48.320317 140350605944640 train_utils.py:346] train in step: 155
I0707 18:43:48.394489 140350605944640 train_utils.py:346] train in step: 156
I0707 18:43:48.467823 140350605944640 train_utils.py:346] train in step: 157
I0707 18:43:48.542639 140350605944640 train_utils.py:346] train in step: 158
I0707 18:43:48.617644 140350605944640 train_utils.py:346] train in step: 159
I0707 18:43:48.692195 140350605944640 train_utils.py:346] train in step: 160
I0707 18:43:48.769396 140350605944640 train_utils.py:346] train in step: 161
I0707 18:43:48.843198 140350605944640 train_utils.py:346] train in step: 162
I0707 18:43:48.917849 140350605944640 train_utils.py:346] train in step: 163
I0707 18:43:48.991247 140350605944640 train_utils.py:346] train in step: 164
I0707 18:43:49.069806 140350605944640 train_utils.py:346] train in step: 165
I0707 18:43:49.158890 140350605944640 train_utils.py:346] train in step: 166
I0707 18:43:49.231662 140350605944640 train_utils.py:346] train in step: 167
I0707 18:43:49.306648 140350605944640 train_utils.py:346] train in step: 168
I0707 18:43:49.377647 140350605944640 train_utils.py:346] train in step: 169
I0707 18:43:49.454963 140350605944640 train_utils.py:346] train in step: 170
I0707 18:43:49.542033 140350605944640 train_utils.py:346] train in step: 171
I0707 18:43:49.616757 140350605944640 train_utils.py:346] train in step: 172
I0707 18:43:49.728733 140350605944640 train_utils.py:346] train in step: 173
I0707 18:43:49.841311 140350605944640 train_utils.py:346] train in step: 174
I0707 18:43:49.956029 140350605944640 train_utils.py:346] train in step: 175
I0707 18:43:50.054124 140350605944640 train_utils.py:346] train in step: 176
I0707 18:43:50.154546 140350605944640 train_utils.py:346] train in step: 177
I0707 18:43:50.247773 140350605944640 train_utils.py:346] train in step: 178
I0707 18:43:50.331445 140350605944640 train_utils.py:346] train in step: 179
I0707 18:43:50.414824 140350605944640 train_utils.py:346] train in step: 180
I0707 18:43:50.501173 140350605944640 train_utils.py:346] train in step: 181
I0707 18:43:50.587599 140350605944640 train_utils.py:346] train in step: 182
I0707 18:43:50.670898 140350605944640 train_utils.py:346] train in step: 183
I0707 18:43:50.753869 140350605944640 train_utils.py:346] train in step: 184
I0707 18:43:50.840500 140350605944640 train_utils.py:346] train in step: 185
I0707 18:43:50.918558 140350605944640 train_utils.py:346] train in step: 186
I0707 18:43:50.995115 140350605944640 train_utils.py:346] train in step: 187
I0707 18:43:51.071331 140350605944640 train_utils.py:346] train in step: 188
I0707 18:43:51.147474 140350605944640 train_utils.py:346] train in step: 189
I0707 18:43:51.222867 140350605944640 train_utils.py:346] train in step: 190
I0707 18:43:51.297742 140350605944640 train_utils.py:346] train in step: 191
I0707 18:43:51.374376 140350605944640 train_utils.py:346] train in step: 192
I0707 18:43:51.458962 140350605944640 train_utils.py:346] train in step: 193
I0707 18:43:51.533686 140350605944640 train_utils.py:346] train in step: 194
I0707 18:43:51.609677 140350605944640 train_utils.py:346] train in step: 195
I0707 18:43:51.684809 140350605944640 train_utils.py:346] train in step: 196
I0707 18:43:51.766857 140350605944640 train_utils.py:346] train in step: 197
I0707 18:43:51.851434 140350605944640 train_utils.py:346] train in step: 198
I0707 18:43:51.926073 140350605944640 train_utils.py:346] train in step: 199
I0707 18:43:51.999312 140350605944640 train_utils.py:346] train in step: 200
I0707 18:43:52.185262 140350605944640 train_utils.py:365] train in step: 200, loss: 1.9687999486923218, acc: 0.3449999988079071
I0707 18:43:58.594372 140350605944640 train_utils.py:380] eval in step: 200, loss: 1.9497, acc: 0.3355
I0707 18:43:58.632169 140350605944640 train_utils.py:346] train in step: 201
I0707 18:43:58.655166 140350605944640 train_utils.py:346] train in step: 202
I0707 18:43:58.702390 140350605944640 train_utils.py:346] train in step: 203
I0707 18:43:58.790961 140350605944640 train_utils.py:346] train in step: 204
I0707 18:43:58.879276 140350605944640 train_utils.py:346] train in step: 205
I0707 18:43:58.959050 140350605944640 train_utils.py:346] train in step: 206
I0707 18:43:59.036547 140350605944640 train_utils.py:346] train in step: 207
I0707 18:43:59.120694 140350605944640 train_utils.py:346] train in step: 208
I0707 18:43:59.206135 140350605944640 train_utils.py:346] train in step: 209
I0707 18:43:59.290931 140350605944640 train_utils.py:346] train in step: 210
I0707 18:43:59.375443 140350605944640 train_utils.py:346] train in step: 211
I0707 18:43:59.453297 140350605944640 train_utils.py:346] train in step: 212
I0707 18:43:59.534715 140350605944640 train_utils.py:346] train in step: 213
I0707 18:43:59.610287 140350605944640 train_utils.py:346] train in step: 214
I0707 18:43:59.692301 140350605944640 train_utils.py:346] train in step: 215
I0707 18:43:59.771484 140350605944640 train_utils.py:346] train in step: 216
I0707 18:43:59.854205 140350605944640 train_utils.py:346] train in step: 217
I0707 18:43:59.937038 140350605944640 train_utils.py:346] train in step: 218
I0707 18:44:00.018291 140350605944640 train_utils.py:346] train in step: 219
I0707 18:44:00.095180 140350605944640 train_utils.py:346] train in step: 220
I0707 18:44:00.171986 140350605944640 train_utils.py:346] train in step: 221
I0707 18:44:00.248982 140350605944640 train_utils.py:346] train in step: 222
I0707 18:44:00.329604 140350605944640 train_utils.py:346] train in step: 223
I0707 18:44:00.410432 140350605944640 train_utils.py:346] train in step: 224
I0707 18:44:00.497148 140350605944640 train_utils.py:346] train in step: 225
I0707 18:44:00.586719 140350605944640 train_utils.py:346] train in step: 226
I0707 18:44:00.674570 140350605944640 train_utils.py:346] train in step: 227
I0707 18:44:00.755459 140350605944640 train_utils.py:346] train in step: 228
I0707 18:44:00.837671 140350605944640 train_utils.py:346] train in step: 229
I0707 18:44:00.920397 140350605944640 train_utils.py:346] train in step: 230
I0707 18:44:00.999089 140350605944640 train_utils.py:346] train in step: 231
I0707 18:44:01.085166 140350605944640 train_utils.py:346] train in step: 232
I0707 18:44:01.172931 140350605944640 train_utils.py:346] train in step: 233
I0707 18:44:01.257766 140350605944640 train_utils.py:346] train in step: 234
I0707 18:44:01.351779 140350605944640 train_utils.py:346] train in step: 235
I0707 18:44:01.441768 140350605944640 train_utils.py:346] train in step: 236
I0707 18:44:01.524269 140350605944640 train_utils.py:346] train in step: 237
I0707 18:44:01.610175 140350605944640 train_utils.py:346] train in step: 238
I0707 18:44:01.693400 140350605944640 train_utils.py:346] train in step: 239
I0707 18:44:01.818548 140350605944640 train_utils.py:346] train in step: 240
I0707 18:44:01.974968 140350605944640 train_utils.py:346] train in step: 241
I0707 18:44:02.110696 140350605944640 train_utils.py:346] train in step: 242
I0707 18:44:02.241905 140350605944640 train_utils.py:346] train in step: 243
I0707 18:44:02.373810 140350605944640 train_utils.py:346] train in step: 244
I0707 18:44:02.499599 140350605944640 train_utils.py:346] train in step: 245
I0707 18:44:02.618547 140350605944640 train_utils.py:346] train in step: 246
I0707 18:44:02.719820 140350605944640 train_utils.py:346] train in step: 247
I0707 18:44:02.812424 140350605944640 train_utils.py:346] train in step: 248
I0707 18:44:02.904875 140350605944640 train_utils.py:346] train in step: 249
I0707 18:44:02.984771 140350605944640 train_utils.py:346] train in step: 250
I0707 18:44:03.154180 140350605944640 train_utils.py:365] train in step: 250, loss: 1.9161999225616455, acc: 0.3649999797344208
I0707 18:44:10.643593 140350605944640 train_utils.py:380] eval in step: 250, loss: 1.8509, acc: 0.3550
I0707 18:44:10.681269 140350605944640 train_utils.py:346] train in step: 251
I0707 18:44:10.708847 140350605944640 train_utils.py:346] train in step: 252
I0707 18:44:10.741643 140350605944640 train_utils.py:346] train in step: 253
I0707 18:44:10.820226 140350605944640 train_utils.py:346] train in step: 254
I0707 18:44:10.898204 140350605944640 train_utils.py:346] train in step: 255
I0707 18:44:10.984231 140350605944640 train_utils.py:346] train in step: 256
I0707 18:44:11.068464 140350605944640 train_utils.py:346] train in step: 257
I0707 18:44:11.152024 140350605944640 train_utils.py:346] train in step: 258
